"Rapido pest control ltd","","https://www.rapidopestcontrolltd.co.uk/","","4.7","77","Pest Control in London","https://www.google.com/maps/place/Rapido+pest+control+ltd/data=!4m7!3m6!1s0xa866cfc4c52345eb:0x487b8ffdd1b0b330!8m2!3d51.5114735!4d-0.0539178!16s%2Fg%2F11x16t78t8!19sChIJ60UjxcTPZqgRMLOw0f2Pe0g?authuser=0&hl=en&rclk=1",""
"Bioactive Pest Control London","","https://www.biopestcontrol.co.uk/?utm_source=Google&utm_medium=organic&utm_campaign=businessProfileBioactivePestControlLondon","","4.7","39","Pest Control in London","https://www.google.com/maps/place/Bioactive+Pest+Control+London/data=!4m7!3m6!1s0x487605eca65dbc35:0xbb1bb50a4c27c2a2!8m2!3d51.5145842!4d-0.1119517!16s%2Fg%2F11f6g4sw69!19sChIJNbxdpuwFdkgRosInTAq1G7s?authuser=0&hl=en&rclk=1",""
"Pest Killer's UK Pest Control London","","http://www.pestkillersuk.co.uk/","","4.8","170","Pest Control in London","https://www.google.com/maps/place/Pest+Killer%27s+UK+Pest+Control+London/data=!4m7!3m6!1s0x47d8a7acd84d148d:0xbcb9fc7086daf154!8m2!3d51.5492008!4d0.0460624!16s%2Fg%2F11c2l1jdf5!19sChIJjRRN2Kyn2EcRVPHahnD8ubw?authuser=0&hl=en&rclk=1",""
"EcoCare Pest Management","","http://www.ecocare-management.com/","","4.9","401","Pest Control in London","https://www.google.com/maps/place/EcoCare+Pest+Management/data=!4m7!3m6!1s0x4a3b2c19e685f63:0x39b036baefc9196e!8m2!3d51.5272385!4d-0.0886732!16s%2Fg%2F11vjwfq7pf!19sChIJY19onsGyowQRbhnJ77o2sDk?authuser=0&hl=en&rclk=1",""
"Pest Control London","","https://pestcontrollondon.cyou/","","","","Pest Control in London","https://www.google.com/maps/place/Pest+Control+London/data=!4m7!3m6!1s0x4876056a2a73da81:0x766b62bfc18174d4!8m2!3d51.4767882!4d-0.0940803!16s%2Fg%2F11whhcmzmh!19sChIJgdpzKmoFdkgR1HSBwb9ia3Y?authuser=0&hl=en&rclk=1",""
"Proof A Pest London","","","","4.7","10","Pest Control in London","https://www.google.com/maps/place/Proof+A+Pest+London/data=!4m7!3m6!1s0x48761da0843942d1:0x5b8f45a5364c5043!8m2!3d51.5256447!4d-0.083653!16s%2Fg%2F11jgcdt8z9!19sChIJ0UI5hKAddkgRQ1BMNqVFj1s?authuser=0&hl=en&rclk=1",""
"ABRA Pest Control Services","","http://abrapestcontrol.com/","","4.6","24","Pest Control in London","https://www.google.com/maps/place/ABRA+Pest+Control+Services/data=!4m7!3m6!1s0x487603435ea4ff51:0x41c8246f028308cb!8m2!3d51.4745034!4d-0.0498248!16s%2Fg%2F11h1ygkf91!19sChIJUf-kXkMDdkgRywiDAm8kyEE?authuser=0&hl=en&rclk=1",""
"London Pest Control LTD","","","","5.0","2","Pest Control in London","https://www.google.com/maps/place/London+Pest+Control+LTD/data=!4m7!3m6!1s0x47d8aba6c72d9393:0x2fe65e6d4f9e435d!8m2!3d51.4795516!4d-0.0638963!16s%2Fg%2F11s1w7kkw8!19sChIJk5Mtx6ar2EcRXUOeT21e5i8?authuser=0&hl=en&rclk=1",""
"24/7 Pest Control","","https://www.247pestcontrol.co.uk/?ot=1&utm_source=google&utm_medium=organic&utm_campaign=gmb-website","","4.7","135","Pest Control in London","https://www.google.com/maps/place/24%2F7+Pest+Control/data=!4m7!3m6!1s0x48761b89f5cf4a5f:0xf9973e1c335d9bdc!8m2!3d51.4893323!4d-0.0881552!16s%2Fg%2F11bbvpmb9p!19sChIJX0rP9YkbdkgR3JtdMxw-l_k?authuser=0&hl=en&rclk=1",""
"Diamond Pest Control","","https://diamondpestcontrol.co.uk/","","4.6","40","Pest Control in London","https://www.google.com/maps/place/Diamond+Pest+Control/data=!4m7!3m6!1s0x48761be52c69963d:0x5a6a019c73f7c9ea!8m2!3d51.5286416!4d-0.0087122!16s%2Fg%2F1vg_6sn8!19sChIJPZZpLOUbdkgR6sn3c5wBalo?authuser=0&hl=en&rclk=1",""
"Beaver Pest Control","","https://pestcontrolservices.co.uk/","","4.9","754","Pest Control in London","https://www.google.com/maps/place/Beaver+Pest+Control/data=!4m7!3m6!1s0x487606732cf312d5:0x5e764643b194968c!8m2!3d51.4241518!4d-0.1638499!16s%2Fg%2F1tmg60lc!19sChIJ1RLzLHMGdkgRjJaUsUNGdl4?authuser=0&hl=en&rclk=1",""
"ThermoPest Bed Bug Treatment London","","https://pest.co.uk/location/bed-bug-treatment-london/","","4.9","77","Pest Control in London","https://www.google.com/maps/place/ThermoPest+Bed+Bug+Treatment+London/data=!4m7!3m6!1s0x48761b269445980f:0x7cc7def752fdbe2c!8m2!3d51.5238558!4d-0.1405017!16s%2Fg%2F11v679xc_3!19sChIJD5hFlCYbdkgRLL79Uvfex3w?authuser=0&hl=en&rclk=1",""
"MA Pest Control","","https://mapestcontrol.co.uk/","","5.0","161","Pest Control in London","https://www.google.com/maps/place/MA+Pest+Control/data=!4m7!3m6!1s0x44946a2563d146df:0x145a63958aa88edc!8m2!3d51.5472457!4d-0.2559471!16s%2Fg%2F11stl5zn1x!19sChIJ30bRYyVqlEQR3I6oipVjWhQ?authuser=0&hl=en&rclk=1",""
"London Pest Control","","http://www.londonpestpros.com/","","4.9","55","Pest Control in London","https://www.google.com/maps/place/London+Pest+Control/data=!4m7!3m6!1s0x8e13f67b526a04bf:0xcdfb6023ea967cf1!8m2!3d40.1648635!4d-75.4290955!16s%2Fg%2F11ld880jb2!19sChIJvwRqUnv2E44R8XyW6iNg-80?authuser=0&hl=en&rclk=1",""
"OG Pest Control","","http://ogpestcontrol.co.uk/","","5.0","546","Pest Control in London","https://www.google.com/maps/place/OG+Pest+Control/data=!4m7!3m6!1s0x48760320662a7773:0x64933263fdea47a2!8m2!3d51.4686312!4d-0.0242895!16s%2Fg%2F11ghtcy2bp!19sChIJc3cqZiADdkgRokfq_WMyk2Q?authuser=0&hl=en&rclk=1",""
"JG Pest Control","","http://www.jgpestcontrol.co.uk/","","4.5","3,937","Pest Control in London","https://www.google.com/maps/place/JG+Pest+Control/data=!4m7!3m6!1s0x4876057923e9c349:0xb5ce83b430c4feeb!8m2!3d51.4488645!4d-0.0881552!16s%2Fg%2F1hhgdywhg!19sChIJScPpI3kFdkgR6_7EMLSDzrU?authuser=0&hl=en&rclk=1",""
"Mercury Pest Control","","https://www.mercurypestcontrol.co.uk/","","5.0","105","Pest Control in London","https://www.google.com/maps/place/Mercury+Pest+Control/data=!4m7!3m6!1s0x4876067299d10973:0x240358ce7d848136!8m2!3d51.4602451!4d-0.1813353!16s%2Fg%2F11f5v9_104!19sChIJcwnRmXIGdkgRNoGEfc5YAyQ?authuser=0&hl=en&rclk=1",""
"Dyno-Pest","","https://dynopest.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-central-london","","4.7","18","Pest Control in London","https://www.google.com/maps/place/Dyno-Pest/data=!4m7!3m6!1s0x48761b9004f6d14f:0x3edca51b658694bd!8m2!3d51.5191796!4d-0.1168641!16s%2Fg%2F11pc5gyfxd!19sChIJT9H2BJAbdkgRvZSGZRul3D4?authuser=0&hl=en&rclk=1",""
"Tom's Pest Control","","https://www.tomspestcontrol.co.uk/","","4.7","173","Pest Control in London","https://www.google.com/maps/place/Tom%27s+Pest+Control/data=!4m7!3m6!1s0x48761b8499366b7b:0xe0e6207dbb08ddca!8m2!3d51.5117794!4d-0.0870301!16s%2Fg%2F11vm04t1v2!19sChIJe2s2mYQbdkgRyt0Iu30g5uA?authuser=0&hl=en&rclk=1",""
"BioWise Pest Control Maintenance","","https://biowiseservices.com/","","4.9","177","Pest Control in London","https://www.google.com/maps/place/BioWise+Pest+Control+Maintenance/data=!4m7!3m6!1s0x48761be44e433a23:0xe8272a2708107466!8m2!3d51.5145129!4d-0.1437141!16s%2Fg%2F1wj_srnn!19sChIJIzpDTuQbdkgRZnQQCCcqJ-g?authuser=0&hl=en&rclk=1",""
"Vermaway Pest Control London","","http://vermaway.co.uk/","","4.4","7","Pest Control in London","https://www.google.com/maps/place/Vermaway+Pest+Control+London/data=!4m7!3m6!1s0x487607814f54fd99:0xd2e802db5ae84afc!8m2!3d51.4249327!4d-0.1636077!16s%2Fg%2F11yq605rcl!19sChIJmf1UT4EHdkgR_EroWtsC6NI?authuser=0&hl=en&rclk=1",""
"Brisk Pest Control","","http://www.briskpestcontrol.co.uk/","","5.0","14","Pest Control in London","https://www.google.com/maps/place/Brisk+Pest+Control/data=!4m7!3m6!1s0x48761bc9a24b9f53:0xaedc2c9aa334566d!8m2!3d51.5473177!4d-0.1059123!16s%2Fg%2F11qnbsx525!19sChIJU59LoskbdkgRbVY0o5os3K4?authuser=0&hl=en&rclk=1",""
"Pest Defenders London Ltd","","https://www.pestdefenderslondon.co.uk/","","5.0","2","Pest Control in London","https://www.google.com/maps/place/Pest+Defenders+London+Ltd/data=!4m7!3m6!1s0x4980d303d67e5edd:0x1b98ae3058d217be!8m2!3d51.4992011!4d-0.1605395!16s%2Fg%2F11xkp3mz63!19sChIJ3V5-1gPTgEkRvhfSWDCumBs?authuser=0&hl=en&rclk=1",""
"Pest Control and Cleaning Ltd","","http://www.pestcontrolandcleaningltd.com/","","4.8","85","Pest Control in London","https://www.google.com/maps/place/Pest+Control+and+Cleaning+Ltd/data=!4m7!3m6!1s0x48760724dd8d14b7:0x820165dca167ce97!8m2!3d51.4330566!4d-0.130896!16s%2Fg%2F11fstwy9rg!19sChIJtxSN3SQHdkgRl85nodxlAYI?authuser=0&hl=en&rclk=1",""
"Champion Pest Control","","https://www.championpestcontrol.ca/","","4.9","41","Pest Control in London","https://www.google.com/maps/place/Champion+Pest+Control/data=!4m7!3m6!1s0x882eed173ece74ab:0x9fdf7ecc4ffeb392!8m2!3d43.0080979!4d-81.2281875!16s%2Fg%2F11w1l6b3f0!19sChIJq3TOPhftLogRkrP-T8x-358?authuser=0&hl=en&rclk=1",""
"Pestend Pest Control London","","https://london.pestend.ca/","","4.9","104","Pest Control in London","https://www.google.com/maps/place/Pestend+Pest+Control+London/data=!4m7!3m6!1s0x882ef34a1ee8a5d5:0x81c7433588c5cdf9!8m2!3d42.9842075!4d-81.2444124!16s%2Fg%2F11ksp_z_8f!19sChIJ1aXoHkrzLogR-c3FiDVDx4E?authuser=0&hl=en&rclk=1",""
"THE PROMPT","","https://theprompt.co.uk/","","4.8","25","Pest Control in London","https://www.google.com/maps/place/THE+PROMPT/data=!4m7!3m6!1s0x48761bacb92adca3:0xd7b8a28080ea0452!8m2!3d51.5152722!4d-0.1509329!16s%2Fg%2F11mwyckq4w!19sChIJo9wquawbdkgRUgTqgICiuNc?authuser=0&hl=en&rclk=1",""
"PROMPT PEST CONTROL","","https://theprompt.co.uk/","","5.0","40","Pest Control in London","https://www.google.com/maps/place/PROMPT+PEST+CONTROL/data=!4m7!3m6!1s0x4876033aea32342d:0x9ec43e224eb3fb7b!8m2!3d51.4869292!4d-0.0811004!16s%2Fg%2F11ph0vqmrr!19sChIJLTQy6joDdkgRe_uzTiI-xJ4?authuser=0&hl=en&rclk=1",""
"Pestorid Pest Control Ltd","","http://www.pestoridpestcontrol.co.uk/","","4.3","56","Pest Control in London","https://www.google.com/maps/place/Pestorid+Pest+Control+Ltd/data=!4m7!3m6!1s0x48761df58194aacf:0x3bb5bf11acdf804a!8m2!3d51.530613!4d-0.0935057!16s%2Fg%2F11r9cs_zf9!19sChIJz6qUgfUddkgRSoDfrBG_tTs?authuser=0&hl=en&rclk=1",""
"Obsidian Environmental Services Ltd","","https://obsidianpestcontrol.co.uk/","","5.0","216","Pest Control in London","https://www.google.com/maps/place/Obsidian+Environmental+Services+Ltd/data=!4m7!3m6!1s0x889adcb50740d43d:0xc75ff1be09369b2d!8m2!3d51.5138203!4d-0.1305333!16s%2Fg%2F11lf8z9bx5!19sChIJPdRAB7XcmogRLZs2Cb7xX8c?authuser=0&hl=en&rclk=1",""
"Vinny's Pest Control","","","","5.0","7","Pest Control in London","https://www.google.com/maps/place/Vinny%27s+Pest+Control/data=!4m7!3m6!1s0x487605004adb5caf:0xb9cf1b5571825768!8m2!3d51.5102992!4d-0.1403166!16s%2Fg%2F11vc870clp!19sChIJr1zbSgAFdkgRaFeCcVUbz7k?authuser=0&hl=en&rclk=1",""
"AGS Pest Control","","https://www.agspestcontrol.co.uk/","","4.9","152","Pest Control in London","https://www.google.com/maps/place/AGS+Pest+Control/data=!4m7!3m6!1s0x48761b38724c4765:0x7401fadce80940f3!8m2!3d51.5076261!4d-0.0264676!16s%2Fg%2F11j2p5c0_y!19sChIJZUdMcjgbdkgR80AJ6Nz6AXQ?authuser=0&hl=en&rclk=1",""
"LT Pest Control","","","","5.0","1","Pest Control in London","https://www.google.com/maps/place/LT+Pest+Control/data=!4m7!3m6!1s0x487601a6388ace65:0xd9510848b78bd00!8m2!3d51.5258574!4d-0.0897481!16s%2Fg%2F1tdsj7lc!19sChIJZc6KOKYBdkgRAL14i4QQlQ0?authuser=0&hl=en&rclk=1",""
"A & Q Islington Pest Control","","","","5.0","5","Pest Control in London","https://www.google.com/maps/place/A+%26+Q+Islington+Pest+Control/data=!4m7!3m6!1s0x48764843f5d15555:0x374781a1b63aa807!8m2!3d51.5350572!4d-0.1047409!16s%2Fg%2F11t5_9ny0n!19sChIJVVXR9UNIdkgRB6g6tqGBRzc?authuser=0&hl=en&rclk=1",""
"j pest control london","","https://jpestcontrollondon.co.uk/","","5.0","29","Pest Control in London","https://www.google.com/maps/place/j+pest+control+london/data=!4m7!3m6!1s0x89aa0bc1db7d8db5:0x821e2681cef2c0d1!8m2!3d51.5286416!4d-0.1015987!16s%2Fg%2F11x653ckz3!19sChIJtY1928ELqokR0cDyzoEmHoI?authuser=0&hl=en&rclk=1",""
"Pest less Pest Control","","https://www.pestless-london.co.uk/","","5.0","1","Pest Control in London","https://www.google.com/maps/place/Pest+less+Pest+Control/data=!4m7!3m6!1s0x207eb175fd728b41:0xf7c0cd3a2a1cf37a!8m2!3d51.508528!4d-0.1942752!16s%2Fg%2F11vq58rhn9!19sChIJQYty_XWxfiARevMcKjrNwPc?authuser=0&hl=en&rclk=1",""
"Quick Pest Control Brixton","","https://quickpestcontrol.uk/","","5.0","122","Pest Control in London","https://www.google.com/maps/place/Quick+Pest+Control+Brixton/data=!4m7!3m6!1s0x487605b87e94bb9f:0xfe3a2df27d582aa3!8m2!3d51.4484046!4d-0.1257342!16s%2Fg%2F11h80ftcbr!19sChIJn7uUfrgFdkgRoypYffItOv4?authuser=0&hl=en&rclk=1",""
"L & A London","","","","5.0","5","Pest Control in London","https://www.google.com/maps/place/L+%26+A+London/data=!4m7!3m6!1s0x4876053af0e7c6b9:0xd995364b80aaaa9e!8m2!3d51.5142889!4d-0.1222811!16s%2Fg%2F11mxkf658f!19sChIJucbn8DoFdkgRnqqqgEs2ldk?authuser=0&hl=en&rclk=1",""
"Pest Control Treatment","","https://pestcontroltreatment.ca/london","","4.9","30","Pest Control in London","https://www.google.com/maps/place/Pest+Control+Treatment/data=!4m7!3m6!1s0x68aa61ef2323ffc7:0x5457b30863c1705c!8m2!3d30.7977374!4d-73.3337608!16s%2Fg%2F11syq6qdd0!19sChIJx_8jI-9hqmgRXHDBYwizV1Q?authuser=0&hl=en&rclk=1",""
"Pestforce Pest Control North London","","https://www.pest-force.co.uk/NorthLondon/","","4.8","44","Pest Control in London","https://www.google.com/maps/place/Pestforce+Pest+Control+North+London/data=!4m7!3m6!1s0x48761f6609d282f7:0x29bebca28b25f627!8m2!3d51.5808826!4d-0.1215818!16s%2Fg%2F11g195dk3_!19sChIJ94LSCWYfdkgRJ_Yli6K8vik?authuser=0&hl=en&rclk=1",""
"Verminx Pest Control","","","","5.0","8","Pest Control in London","https://www.google.com/maps/place/Verminx+Pest+Control/data=!4m7!3m6!1s0x486da9397785df19:0x640825d45416eb69!8m2!3d51.4897207!4d-0.1078081!16s%2Fg%2F11ghp50369!19sChIJGd-FdzmpbUgRaesWVNQlCGQ?authuser=0&hl=en&rclk=1",""
"Islington Pest Control","","https://islingtonpestcontrol.co.uk/locations/","","5.0","1","Pest Control in London","https://www.google.com/maps/place/Islington+Pest+Control/data=!4m7!3m6!1s0x48761b66e331e73f:0x9eb150174b1ca35!8m2!3d51.5388286!4d-0.1020717!16s%2Fg%2F11p0mm023q!19sChIJP-cx42YbdkgRNcqxdAEV6wk?authuser=0&hl=en&rclk=1",""
"London Network for Pest Solutions Ltd","","http://www.lnpestsolutions.com/","","4.2","69","Pest Control in London","https://www.google.com/maps/place/London+Network+for+Pest+Solutions+Ltd/data=!4m7!3m6!1s0x47d8a79cbe3d2e15:0x16c235eda602cc0c!8m2!3d51.5256447!4d-0.083653!16s%2Fg%2F1td9psxx!19sChIJFS49vpyn2EcRDMwCpu01whY?authuser=0&hl=en&rclk=1",""
"Catch It Pest Control Ltd | Pest Control London","","https://www.pestcontrol4london.co.uk/","","4.8","41","Pest Control in London","https://www.google.com/maps/place/Catch+It+Pest+Control+Ltd+%7C+Pest+Control+London/data=!4m7!3m6!1s0x47d899587867a879:0xf044ff68fc5d807d!8m2!3d51.7670563!4d0.0581003!16s%2Fg%2F11lgh_2frn!19sChIJeahneFiZ2EcRfYBd_Gj_RPA?authuser=0&hl=en&rclk=1",""
"Ace Pest Controllers London","","","","4.9","12","Pest Control in London","https://www.google.com/maps/place/Ace+Pest+Controllers+London/data=!4m7!3m6!1s0x4876056ededd7a11:0x5d91fe4e37e5266e!8m2!3d51.4893323!4d-0.0881552!16s%2Fg%2F11bwyn2sc2!19sChIJEXrd3m4FdkgRbiblN07-kV0?authuser=0&hl=en&rclk=1",""
"ThermoPest Moth Control","","https://pest.co.uk/moths/moth-control-london/","","4.8","11","Pest Control in London","https://www.google.com/maps/place/ThermoPest+Moth+Control/data=!4m7!3m6!1s0x48719ab1cb39b6ef:0x3da6b487c228a920!8m2!3d51.5191882!4d-0.116882!16s%2Fg%2F11qg975rg6!19sChIJ77Y5y7GacUgRIKkowoe0pj0?authuser=0&hl=en&rclk=1",""
"Quick Pest Control Services","","http://www.qpcl.co.uk/","","4.9","39","Pest Control in London","https://www.google.com/maps/place/Quick+Pest+Control+Services/data=!4m7!3m6!1s0x48761b884f858dcd:0x8df4fab305bdf47d!8m2!3d51.5640899!4d-0.1040185!16s%2Fg%2F11p4fvxtn6!19sChIJzY2FT4gbdkgRffS9BbP69I0?authuser=0&hl=en&rclk=1",""
"Pest UK City of London","","https://www.pestuk.com/location/get-rid-of-pests-in-city-of-london/","","4.7","3","Pest Control in London","https://www.google.com/maps/place/Pest+UK+City+of+London/data=!4m7!3m6!1s0x82a49fb93b982e41:0xdc0cb06e98b35cbb!8m2!3d51.5171484!4d-0.0806916!16s%2Fg%2F11lp13cm1h!19sChIJQS6YO7mfpIIRu1yzmG6wDNw?authuser=0&hl=en&rclk=1",""
"Pest Patrols Pest Control London","","","","5.0","7","Pest Control in London","https://www.google.com/maps/place/Pest+Patrols+Pest+Control+London/data=!4m7!3m6!1s0x487607f1179a226b:0xa0830a882e13e3cc!8m2!3d51.3953652!4d-0.1719021!16s%2Fg%2F11v5x34x49!19sChIJayKaF_EHdkgRzOMTLogKg6A?authuser=0&hl=en&rclk=1",""
"Pest control London","","","","","","Pest Control in London","https://www.google.com/maps/place/Pest+control+London/data=!4m7!3m6!1s0x487603d01fdc2d0b:0x923878315e0ac7da!8m2!3d51.4661199!4d-0.0398123!16s%2Fg%2F11ppn5011y!19sChIJCy3cH9ADdkgR2scKXjF4OJI?authuser=0&hl=en&rclk=1",""
"Pest Attack","","","","","","Pest Control in London","https://www.google.com/maps/place/Pest+Attack/data=!4m7!3m6!1s0x487605d0d7199ce1:0x810dd96c29590b7!8m2!3d51.5082954!4d-0.1499866!16s%2Fg%2F11y17ffh0j!19sChIJ4ZwZ19AFdkgRt5CVwpbdEAg?authuser=0&hl=en&rclk=1",""
"Bed Bug Heat Treatment London","","https://bedbug-heattreatment.co.uk/","","4.7","34","Pest Control in London","https://www.google.com/maps/place/Bed+Bug+Heat+Treatment+London/data=!4m7!3m6!1s0x48761bc096984ba1:0x179cd9dc5254ac42!8m2!3d51.5253032!4d-0.1675431!16s%2Fg%2F11ngtj8drw!19sChIJoUuYlsAbdkgRQqxUUtzZnBc?authuser=0&hl=en&rclk=1",""
"ERADIX","","http://eradix.co.uk/","","5.0","13","Pest Control in London","https://www.google.com/maps/place/ERADIX/data=!4m7!3m6!1s0x4876053ff23d757d:0x26ebab5a03a4bc68!8m2!3d51.5142155!4d-0.1117884!16s%2Fg%2F11vlhrdz5_!19sChIJfXU98j8FdkgRaLykA1qr6yY?authuser=0&hl=en&rclk=1",""
"Pest Protect","","https://www.pest-protect.co.uk/","","4.3","15","Pest Control in London","https://www.google.com/maps/place/Pest+Protect/data=!4m7!3m6!1s0x4876055657c5b7f5:0xea871efa930e2aef!8m2!3d51.5059731!4d-0.106603!16s%2Fg%2F11h4dr91yy!19sChIJ9bfFV1YFdkgR7yoOk_oeh-o?authuser=0&hl=en&rclk=1",""
"Lynch","","","","5.0","3","Pest Control in London","https://www.google.com/maps/place/Lynch/data=!4m7!3m6!1s0x48764845ca40fddb:0xb827bb4b8beec5e1!8m2!3d51.5111655!4d-0.147732!16s%2Fg%2F11t5_bd0fz!19sChIJ2_1AykVIdkgR4cXui0u7J7g?authuser=0&hl=en&rclk=1",""
"Rentokil Pest Control - Marylebone","","https://www.rentokil.co.uk/pest-control/london/?utm_source=google&utm_medium=referrer&utm_campaign=gmb&utm_term=marylebone","","4.8","18","Pest Control in London","https://www.google.com/maps/place/Rentokil+Pest+Control+-+Marylebone/data=!4m7!3m6!1s0x4873aa43a20eb2b3:0x12a0a997862d36f1!8m2!3d51.531819!4d-0.146792!16s%2Fg%2F11ggs8k4pf!19sChIJs7IOokOqc0gR8TYthpepoBI?authuser=0&hl=en&rclk=1",""
"Xenon Pest Prevention & Control Ltd","","","","5.0","4","Pest Control in London","https://www.google.com/maps/place/Xenon+Pest+Prevention+%26+Control+Ltd/data=!4m7!3m6!1s0x487605f2e41b6f41:0x3a65b9691cb3def5!8m2!3d51.4911267!4d-0.0987135!16s%2Fg%2F11qns_tkbn!19sChIJQW8b5PIFdkgR9d6zHGm5ZTo?authuser=0&hl=en&rclk=1",""
"Berkeley Solutions","","","","5.0","12","Pest Control in London","https://www.google.com/maps/place/Berkeley+Solutions/data=!4m7!3m6!1s0x4876052bef483957:0x22a9183902c48148!8m2!3d51.5102207!4d-0.1456352!16s%2Fg%2F11qg97jnsv!19sChIJVzlI7ysFdkgRSIHEAjkYqSI?authuser=0&hl=en&rclk=1",""
"Rentokil Pest Control - Camden","","https://www.rentokil.co.uk/pest-control/london/?utm_source=google&utm_medium=referrer&utm_campaign=gmb&utm_term=camden","","4.9","21","Pest Control in London","https://www.google.com/maps/place/Rentokil+Pest+Control+-+Camden/data=!4m7!3m6!1s0x48762d85763351e1:0xf9d33e4456d3df51!8m2!3d51.5273829!4d-0.1369416!16s%2Fg%2F11gj4s1dsp!19sChIJ4VEzdoUtdkgRUd_TVkQ-0_k?authuser=0&hl=en&rclk=1",""
"Shield Pest Control (UK) Ltd","","http://shieldpestcontrol.co.uk/","","4.4","51","Pest Control in London","https://www.google.com/maps/place/Shield+Pest+Control+%28UK%29+Ltd/data=!4m7!3m6!1s0x487602387b1660c9:0x5e24fdeaaa945016!8m2!3d51.45132!4d-0.0328583!16s%2Fg%2F1td71gpk!19sChIJyWAWezgCdkgRFlCUqur9JF4?authuser=0&hl=en&rclk=1",""
"Guaranteed Pest Control Central London","","https://www.guaranteedservicespro.co.uk/","","5.0","2","Pest Control in London","https://www.google.com/maps/place/Guaranteed+Pest+Control+Central+London/data=!4m7!3m6!1s0x21959396d20ce163:0xb1670fa91896b766!8m2!3d51.5005639!4d-0.1495842!16s%2Fg%2F11y2njvjcv!19sChIJY-EM0paTlSERZreWGKkPZ7E?authuser=0&hl=en&rclk=1",""
"Moorgate Pest Control Plc","","","","4.5","4","Pest Control in London","https://www.google.com/maps/place/Moorgate+Pest+Control+Plc/data=!4m7!3m6!1s0x48761cab34bfbb5d:0xd9f06fb763fb6837!8m2!3d51.5150481!4d-0.0898078!16s%2Fg%2F11t5_9kprn!19sChIJXbu_NKscdkgRN2j7Y7dv8Nk?authuser=0&hl=en&rclk=1",""
"Caspar's Services","","","","5.0","2","Pest Control in London","https://www.google.com/maps/place/Caspar%27s+Services/data=!4m7!3m6!1s0x487605234b8dbd45:0xb37f7d50d8ac8714!8m2!3d51.5085244!4d-0.1358761!16s%2Fg%2F11vk5p0pz7!19sChIJRb2NSyMFdkgRFIes2FB9f7M?authuser=0&hl=en&rclk=1",""
"P2K Pest Control Problem’s","","http://www.pest2kill.co.uk/","","5.0","5","Pest Control in London","https://www.google.com/maps/place/P2K+Pest+Control+Problem%E2%80%99s/data=!4m7!3m6!1s0x48761bf1865653a1:0x2ff6e85166147ac9!8m2!3d51.5317542!4d-0.1115751!16s%2Fg%2F11x2702h6_!19sChIJoVNWhvEbdkgRyXoUZlHo9i8?authuser=0&hl=en&rclk=1",""
"Bedford Pest Solutions Limited","","","","5.0","3","Pest Control in London","https://www.google.com/maps/place/Bedford+Pest+Solutions+Limited/data=!4m7!3m6!1s0x48761b49f459d849:0x921e582258fecfb7!8m2!3d51.5204128!4d-0.1161949!16s%2Fg%2F11fy1l5y39!19sChIJSdhZ9EkbdkgRt8_-WCJYHpI?authuser=0&hl=en&rclk=1",""
"PestFreeMike Pest Control & Proofing","","https://www.pestfreemike.co.uk/pest-control-whitechapel/","","5.0","14","Pest Control in London","https://www.google.com/maps/place/PestFreeMike+Pest+Control+%26+Proofing/data=!4m7!3m6!1s0x8446d030eae8014b:0xf6e89dd0230363bf!8m2!3d51.51916!4d-0.0730944!16s%2Fg%2F11t6_bzmzj!19sChIJSwHo6jDQRoQRv2MDI9Cd6PY?authuser=0&hl=en&rclk=1",""
"Rentokil Pest Control - Mayfair","","https://www.rentokil.co.uk/pest-control/london/?utm_source=google&utm_medium=referrer&utm_campaign=gmb&utm_term=mayfair","","5.0","11","Pest Control in London","https://www.google.com/maps/place/Rentokil+Pest+Control+-+Mayfair/data=!4m7!3m6!1s0x48760fafdfa60055:0x4704ad0186aba11!8m2!3d51.506115!4d-0.140285!16s%2Fg%2F11g0dv9l04!19sChIJVQCm368PdkgREbpqGNBKcAQ?authuser=0&hl=en&rclk=1",""
"Albany Environmental Services Ltd","","https://orkinuk.co.uk/albany","","4.6","172","Pest Control in London","https://www.google.com/maps/place/Albany+Environmental+Services+Ltd/data=!4m7!3m6!1s0x48761b2b51aee493:0xf1695b7ab3e08c2f!8m2!3d51.5205009!4d-0.1260939!16s%2Fg%2F1tdd4rmn!19sChIJk-SuUSsbdkgRL4zgs3pbafE?authuser=0&hl=en&rclk=1",""
"Rentokil Pest Control - Brent Cross","","https://www.rentokil.co.uk/pest-control/london/?utm_source=google&utm_medium=referrer&utm_campaign=gmb&utm_term=brent-cross","","4.8","13","Pest Control in London","https://www.google.com/maps/place/Rentokil+Pest+Control+-+Brent+Cross/data=!4m7!3m6!1s0x487620afe32f70c5:0xe57de38b640fe680!8m2!3d51.6234217!4d-0.1566908!16s%2Fg%2F11f54s9tmj!19sChIJxXAv468gdkgRgOYPZIvjfeU?authuser=0&hl=en&rclk=1",""
"Simply The Pest North London","","","","5.0","4","Pest Control in London","https://www.google.com/maps/place/Simply+The+Pest+North+London/data=!4m7!3m6!1s0x48761bef23c58883:0xd449b3d971940ee8!8m2!3d51.5344021!4d-0.1002027!16s%2Fg%2F11k2346rz0!19sChIJg4jFI-8bdkgR6A6UcdmzSdQ?authuser=0&hl=en&rclk=1",""
